id,theme,character,scene,prop,src,prompt_en,prompt_zh,desc_kid
fai_dragon_tower_sparkles,fairy,dragon,tower,sparkles,./assets/images/fai_dragon_tower_sparkles.webp,"a cute friendly baby dragon at the foot of a tall magical tower, surrounded by floating golden sparkles, fairy tale theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張童話風格的圖：可愛的小龍寶寶在高聳的魔法塔下，身邊飄著金色的仙塵。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 可愛的小龍寶寶在高聳的魔法塔下，身邊飄著金色的仙塵！這是一張童話世界的快樂畫面～
nat_explorer_forest_backpack,nature,explorer,forest,backpack,./assets/images/nat_explorer_forest_backpack.webp,"a young explorer with safari hat in a lush green sunny forest, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在綠意盎然的陽光森林裡，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在綠意盎然的陽光森林裡，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_explorer_forest_torch,nature,explorer,forest,torch,./assets/images/nat_explorer_forest_torch.webp,"a young explorer with safari hat in a lush green sunny forest, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_explorer_forest_telescope,nature,explorer,forest,telescope,./assets/images/nat_explorer_forest_telescope.webp,"a young explorer with safari hat in a lush green sunny forest, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_explorer_forest_net,nature,explorer,forest,net,./assets/images/nat_explorer_forest_net.webp,"a young explorer with safari hat in a lush green sunny forest, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_explorer_snow_backpack,nature,explorer,snow,backpack,./assets/images/nat_explorer_snow_backpack.webp,"a young explorer with safari hat in front of a beautiful snowy mountain, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在白雪皚皚的雪山前，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在白雪皚皚的雪山前，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_explorer_snow_torch,nature,explorer,snow,torch,./assets/images/nat_explorer_snow_torch.webp,"a young explorer with safari hat in front of a beautiful snowy mountain, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_explorer_snow_telescope,nature,explorer,snow,telescope,./assets/images/nat_explorer_snow_telescope.webp,"a young explorer with safari hat in front of a beautiful snowy mountain, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_explorer_snow_net,nature,explorer,snow,net,./assets/images/nat_explorer_snow_net.webp,"a young explorer with safari hat in front of a beautiful snowy mountain, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在白雪皚皚的雪山前，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在白雪皚皚的雪山前，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_explorer_lake_backpack,nature,explorer,lake,backpack,./assets/images/nat_explorer_lake_backpack.webp,"a young explorer with safari hat by a calm sparkling blue lake, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在波光粼粼的藍色湖邊，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在波光粼粼的藍色湖邊，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_explorer_lake_torch,nature,explorer,lake,torch,./assets/images/nat_explorer_lake_torch.webp,"a young explorer with safari hat by a calm sparkling blue lake, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_explorer_lake_telescope,nature,explorer,lake,telescope,./assets/images/nat_explorer_lake_telescope.webp,"a young explorer with safari hat by a calm sparkling blue lake, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_explorer_lake_net,nature,explorer,lake,net,./assets/images/nat_explorer_lake_net.webp,"a young explorer with safari hat by a calm sparkling blue lake, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_explorer_meadow_backpack,nature,explorer,meadow,backpack,./assets/images/nat_explorer_meadow_backpack.webp,"a young explorer with safari hat on a wide grassy meadow with wildflowers, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在開滿野花的廣闊草原上，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在開滿野花的廣闊草原上，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_explorer_meadow_torch,nature,explorer,meadow,torch,./assets/images/nat_explorer_meadow_torch.webp,"a young explorer with safari hat on a wide grassy meadow with wildflowers, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_explorer_meadow_telescope,nature,explorer,meadow,telescope,./assets/images/nat_explorer_meadow_telescope.webp,"a young explorer with safari hat on a wide grassy meadow with wildflowers, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_explorer_meadow_net,nature,explorer,meadow,net,./assets/images/nat_explorer_meadow_net.webp,"a young explorer with safari hat on a wide grassy meadow with wildflowers, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：戴探險帽的小探險家在開滿野花的廣闊草原上，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 戴探險帽的小探險家在開滿野花的廣闊草原上，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_bear_forest_backpack,nature,bear,forest,backpack,./assets/images/nat_bear_forest_backpack.webp,"a cute little brown bear in a lush green sunny forest, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在綠意盎然的陽光森林裡，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在綠意盎然的陽光森林裡，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_bear_forest_torch,nature,bear,forest,torch,./assets/images/nat_bear_forest_torch.webp,"a cute little brown bear in a lush green sunny forest, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_bear_forest_telescope,nature,bear,forest,telescope,./assets/images/nat_bear_forest_telescope.webp,"a cute little brown bear in a lush green sunny forest, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_bear_forest_net,nature,bear,forest,net,./assets/images/nat_bear_forest_net.webp,"a cute little brown bear in a lush green sunny forest, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_bear_snow_backpack,nature,bear,snow,backpack,./assets/images/nat_bear_snow_backpack.webp,"a cute little brown bear in front of a beautiful snowy mountain, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在白雪皚皚的雪山前，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在白雪皚皚的雪山前，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_bear_snow_torch,nature,bear,snow,torch,./assets/images/nat_bear_snow_torch.webp,"a cute little brown bear in front of a beautiful snowy mountain, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_bear_snow_telescope,nature,bear,snow,telescope,./assets/images/nat_bear_snow_telescope.webp,"a cute little brown bear in front of a beautiful snowy mountain, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_bear_snow_net,nature,bear,snow,net,./assets/images/nat_bear_snow_net.webp,"a cute little brown bear in front of a beautiful snowy mountain, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在白雪皚皚的雪山前，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在白雪皚皚的雪山前，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_bear_lake_backpack,nature,bear,lake,backpack,./assets/images/nat_bear_lake_backpack.webp,"a cute little brown bear by a calm sparkling blue lake, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在波光粼粼的藍色湖邊，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在波光粼粼的藍色湖邊，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_bear_lake_torch,nature,bear,lake,torch,./assets/images/nat_bear_lake_torch.webp,"a cute little brown bear by a calm sparkling blue lake, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_bear_lake_telescope,nature,bear,lake,telescope,./assets/images/nat_bear_lake_telescope.webp,"a cute little brown bear by a calm sparkling blue lake, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_bear_lake_net,nature,bear,lake,net,./assets/images/nat_bear_lake_net.webp,"a cute little brown bear by a calm sparkling blue lake, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_bear_meadow_backpack,nature,bear,meadow,backpack,./assets/images/nat_bear_meadow_backpack.webp,"a cute little brown bear on a wide grassy meadow with wildflowers, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在開滿野花的廣闊草原上，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在開滿野花的廣闊草原上，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_bear_meadow_torch,nature,bear,meadow,torch,./assets/images/nat_bear_meadow_torch.webp,"a cute little brown bear on a wide grassy meadow with wildflowers, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在開滿野花的廣闊草原上，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_bear_meadow_telescope,nature,bear,meadow,telescope,./assets/images/nat_bear_meadow_telescope.webp,"a cute little brown bear on a wide grassy meadow with wildflowers, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在開滿野花的廣闊草原上，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_bear_meadow_net,nature,bear,meadow,net,./assets/images/nat_bear_meadow_net.webp,"a cute little brown bear on a wide grassy meadow with wildflowers, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：圓滾滾的小棕熊在開滿野花的廣闊草原上，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 圓滾滾的小棕熊在開滿野花的廣闊草原上，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_deer_forest_backpack,nature,deer,forest,backpack,./assets/images/nat_deer_forest_backpack.webp,"a graceful little spotted deer in a lush green sunny forest, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在綠意盎然的陽光森林裡，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在綠意盎然的陽光森林裡，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_deer_forest_torch,nature,deer,forest,torch,./assets/images/nat_deer_forest_torch.webp,"a graceful little spotted deer in a lush green sunny forest, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在綠意盎然的陽光森林裡，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_deer_forest_telescope,nature,deer,forest,telescope,./assets/images/nat_deer_forest_telescope.webp,"a graceful little spotted deer in a lush green sunny forest, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在綠意盎然的陽光森林裡，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_deer_forest_net,nature,deer,forest,net,./assets/images/nat_deer_forest_net.webp,"a graceful little spotted deer in a lush green sunny forest, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在綠意盎然的陽光森林裡，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_deer_snow_backpack,nature,deer,snow,backpack,./assets/images/nat_deer_snow_backpack.webp,"a graceful little spotted deer in front of a beautiful snowy mountain, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在白雪皚皚的雪山前，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在白雪皚皚的雪山前，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_deer_snow_torch,nature,deer,snow,torch,./assets/images/nat_deer_snow_torch.webp,"a graceful little spotted deer in front of a beautiful snowy mountain, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在白雪皚皚的雪山前，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_deer_snow_telescope,nature,deer,snow,telescope,./assets/images/nat_deer_snow_telescope.webp,"a graceful little spotted deer in front of a beautiful snowy mountain, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在白雪皚皚的雪山前，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_deer_snow_net,nature,deer,snow,net,./assets/images/nat_deer_snow_net.webp,"a graceful little spotted deer in front of a beautiful snowy mountain, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在白雪皚皚的雪山前，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在白雪皚皚的雪山前，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
nat_deer_lake_backpack,nature,deer,lake,backpack,./assets/images/nat_deer_lake_backpack.webp,"a graceful little spotted deer by a calm sparkling blue lake, wearing a sturdy hiking backpack, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在波光粼粼的藍色湖邊，背著一個結實的登山背包。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在波光粼粼的藍色湖邊，背著一個結實的登山背包！這是一張自然世界的快樂畫面～
nat_deer_lake_torch,nature,deer,lake,torch,./assets/images/nat_deer_lake_torch.webp,"a graceful little spotted deer by a calm sparkling blue lake, holding a wooden torch with warm fire, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在波光粼粼的藍色湖邊，舉著一支熊熊燃燒的木火把！這是一張自然世界的快樂畫面～
nat_deer_lake_telescope,nature,deer,lake,telescope,./assets/images/nat_deer_lake_telescope.webp,"a graceful little spotted deer by a calm sparkling blue lake, holding a small brass telescope, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在波光粼粼的藍色湖邊，舉著一支銅色的小望遠鏡！這是一張自然世界的快樂畫面～
nat_deer_lake_net,nature,deer,lake,net,./assets/images/nat_deer_lake_net.webp,"a graceful little spotted deer by a calm sparkling blue lake, holding a butterfly net, nature theme, vibrant 2D vector art style, flat colors, suitable for children's illustration, clean background, cute and engaging, high resolution --ar 4:3",請畫一張自然風格的圖：身上有斑點的小鹿在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網。以鮮豔的2D向量插畫呈現，色塊扁平、背景乾淨，適合小朋友觀看的童趣風格。,📸 身上有斑點的小鹿在波光粼粼的藍色湖邊，手裡拿著一支捕蟲網！這是一張自然世界的快樂畫面～
